path,transcript,azure
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_039.wav,ganadora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_040.wav,que si hablaba,Si hablaba.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_042.wav,como,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_043.wav,como,¿Cómo?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_045.wav,lo que esta ahí,Lo que está.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_047.wav,lo que va a pasar,Lo que va a pasar.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_049.wav,equis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_050.wav,tres mas dos,3 + 2.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_051.wav,entonces,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_052.wav,la equis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_053.wav,significa,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_054.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_055.wav,va a poner uno,Voy a poner uno.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_056.wav,y cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_057.wav,que va a pasar,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_058.wav,te va a dar la respuesta,Será nuestra.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_059.wav,pero que va a pasar,¿Pero qué va a pasar?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_061.wav,cinco,5.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_062.wav,la respuesta,De respuesta.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_064.wav,si tiene la equis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_065.wav,va a ser igual o diferente,Va a ser igual o diferente.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_067.wav,lo dejaste,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_001.wav,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_002.wav,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_003.wav,nunca,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_005.wav,y seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_006.wav,pero quieres llegar al nueve,¿Pero quieres llegar al 9?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_007.wav,menos uno,Menos 1.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_009.wav,exacto,Exactly.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_010.wav,entonces,Entonces.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_011.wav,la computadora siempre va a parar,La computadora siempre va a parar.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_012.wav,que quiere,This year
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_013.wav,si por ejemplo,"Sí, por ejemplo."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_014.wav,si tu quieres que llegue al diez,Que tú quieres que llegue al 10.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_017.wav,que va a llegar en el nueve,Que va a llegar en el 9.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_018.wav,si quieres que llegue al veintiséi,¿Si quieres que llegue al 26?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_019.wav,va a parar en el veinticinco,Va a parar en el 25.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_020.wav,si pones,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_021.wav,si pones once wye quieres que,¿IPhone son si quieres que?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_022.wav,que caiga,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_023.wav,ya entendió,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_025.wav,por que,¿Por qué?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_026.wav,ya se te olvido,Ya se te olvida.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_027.wav,por que,¿Por qué?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_028.wav,este,Este.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_029.wav,tienes diez,Tienes 10.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_030.wav,menos uno wye quieres llegar a nueve,Menos 1 y quiere llegar a 9.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_031.wav,que pasa,¿Qué pasa?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_032.wav,yo te dije que,¿Yo te dije que?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_033.wav,impaciente,Impaciente.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_034.wav,igual yo,A while
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_036.wav,aleluya,Aleluya.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_037.wav,yo le dije,Que le dije.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_038.wav,piensen,¿Quién?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_039.wav,cuanto es todo esto,¿Cuánto es todo esto?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_040.wav,no veo,No veo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_044.wav,porque luego no sabes,¿Que le hagan más sabes?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_045.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_046.wav,cuantos hay para acá,¿Cuántos hay para acá?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_047.wav,son once,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_048.wav,uno dos,Honolulu.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_049.wav,ocho nueve diez,8910.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_050.wav,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_051.wav,no dijiste que estos eran once,No dijiste que estos eran 11.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_052.wav,uno,Uno.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_053.wav,dos,Hello.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_054.wav,nueve diez son diez,No es un día.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_055.wav,son diez son cien,Son 10 200.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_056.wav,diez por once,Y es por 11.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_057.wav,diez wye diez menso,10 y 10 meses.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_058.wav,por que mira,Porque mira.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_059.wav,uno,Uno.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_060.wav,dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_061.wav,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_062.wav,cuatro,What?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_063.wav,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_064.wav,seis siete ocho nueve,6789.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_065.wav,a no entonces si son cien,Bueno entonces si sos 100.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_066.wav,ciento diez,110.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_067.wav,rápido que lo podían hacer,Rápido que no podían hacer.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_068.wav,es con ese código aquí,Este código aquí.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_069.wav,oh si ahí dice,Oh sí ahí dice.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_070.wav,aquí,Aquí.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_071.wav,ahí esta la respuesta,Ahí está la respuesta.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_072.wav,a ver ahí encuentra donde esta la respuesta,"¿A ver al encuentro, dónde están las respuestas?"
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_073.wav,ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_075.wav,donde esta la respuesta,¿Dónde están las respuestas?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_077.wav,diez por diez,Y es por 10.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_078.wav,otra,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_081.wav,perdón,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_083.wav,prendido,Prendido.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_084.wav,error,Error.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_085.wav,quien se llama,¿Quién se llama?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_086.wav,matrix,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_088.wav,eso,Eso.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_089.wav,se esta poniendo medio rara,Se está poniendo medio raro.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_091.wav,que yo que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_092.wav,ya entró en celo,Entonces.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_093.wav,no se si te refieres a eso,No sé si te refieres a eso.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_094.wav,o a la otra cosa,Hola otra cosa.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_095.wav,o sea de esto,O sea de esto.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_096.wav,ah okey,Ah ok.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_097.wav,entonces si,Entonces sí.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_098.wav,ta borracho o que,Labor rate
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_099.wav,esque ya entra en celo,Es que ya entró en celo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_101.wav,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_104.wav,cuantas columnas hay,This is gonna really.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_105.wav,que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_106.wav,atención,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_107.wav,te quito eso,Aquí todo eso.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_108.wav,piensen en cuantas,¿Qué entienden cuentas?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_109.wav,columna,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_110.wav,fila,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_111.wav,pilas,Pilas.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_112.wav,pilas,Pilas.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_113.wav,filas,Pilas.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_114.wav,esque ella dijo pila,Es que ella dijo pila.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_115.wav,cuantos,¿Cuántos?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_116.wav,cuantos,¿Cuántos?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_117.wav,filas wye columna,Filas y columnas.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_118.wav,este,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_119.wav,cinco,5.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_120.wav,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_121.wav,por que,¿Por qué?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_122.wav,por que hay cinco aquí,¿Porque hay 5 aquí?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_124.wav,a ver donde estan los cinco wye cinco,¿A ver dónde están las 5:05?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_125.wav,y aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_127.wav,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_128.wav,y esque se le apaga el cerebro,O sea para el cerebro.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_129.wav,y cual es,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_130.wav,de acá abajo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_132.wav,lo estoy haciendo mira,Tuya siendo mira.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_133.wav,no es lo que andamos haciendo,Eso es lo que estamos haciendo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_135.wav,cinco wye cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_136.wav,como saben,7.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_137.wav,por que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_138.wav,ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_139.wav,ocho wye ocho,8 y 8.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_140.wav,no digas nada,No digas nada.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_141.wav,adivina,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_142.wav,por que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_143.wav,por que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_144.wav,los contamos,Los contamos.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_145.wav,no te rías por que va a pensar que,No te rías porque va a pensar que.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_146.wav,por que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_147.wav,conté,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_148.wav,ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_149.wav,igual,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr18-C-Phuong_q2_02-05_Spanish_150.wav,ocho wye ocho igual a dieciséis,16.
