path,GT,bilingual
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_221.flac,seis siete y ocho,6 7 y 8
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_222.flac,dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_223.flac,aquí dice cuatro,agente 4
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_224.flac,cinco seis,56
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_225.flac,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_226.flac,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_227.flac,cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_228.flac,siete y ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_229.flac,cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_230.flac,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_231.flac,siete y ocho,y8
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_232.flac,cuatro,4
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_233.flac,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_234.flac,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_235.flac,siete y ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_236.flac,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_237.flac,el seis,El Seis
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_238.flac,el seis,6
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_239.flac,el cuatro,4
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_240.flac,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_241.flac,cuatro uno,41
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_242.flac,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_243.flac,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_001.flac,hasta abajo,trabajo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_002.flac,nomás eso,Nomás eso
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_004.flac,esque ya lo hicimos los dos,que ya lo hicimos
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_005.flac,que es una,Qué es un
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_006.flac,condición,condición
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_007.flac,un día normal,Envíame
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_008.flac,que haces,qué haces
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_009.flac,rutina,rutina
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_010.flac,es una condición,es una condición
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_011.flac,y lo que trata de hacer esto,lo que tratas esto
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_012.flac,un número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_013.flac,la computadora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_014.flac,va a escoger un número,bajar un número
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_016.flac,tu número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_017.flac,primero,primero
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_018.flac,te pone esto,se pone esto
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_019.flac,esto significa que esta muy,esto significa que
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_020.flac,pero si pones aquí esto,Pero si pones aquí
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_002.flac,so sabes como,tú sabes cómo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_003.flac,terminaba como,trabajo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_004.flac,y terminó en en veinte,y terminó el 20
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_005.flac,también aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_006.flac,al once,el once
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_007.flac,no no se te mira,no se te mira
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_008.flac,anda bien cansado,encantado
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_009.flac,binarios,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_011.flac,mira kevin,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_012.flac,ohh ya le entendí,hoy entendí
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_013.flac,que número les dijistes,qué no me lo dijiste
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_014.flac,te falta hacer esto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_015.flac,primero pones el número,primero pones el número
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_016.flac,y el número te va a decir cuanto,el número de taller cuánto
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_017.flac,a ver dejame les pongo un número,Ay déjame los juegos
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_018.flac,les decimos cual es el error,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_019.flac,si puedes ver alejandro,si puedes ver Alejandro
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_020.flac,estos son los números,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_022.flac,el número que usan las computadoras,el número que usa las 1 horas
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_023.flac,y esto lo que significa es prendido y apagado,castidad
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_024.flac,este cero significa apagado,Qué significa pagado
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_025.flac,y es lo que usa la computadora,qué es lo que usa la cultura
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_026.flac,y ahora tu dile alejandro de esto,y ahora tú dile Alejandro
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_027.flac,dos a la potencia de cero son una,La potencia de 0
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_028.flac,a la potencia de dos son dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_029.flac,pero el lo que quiere saber,pero es lo que quieres saber
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_030.flac,se suma cada número que vez,se suma cada número que ves
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_031.flac,esto es lo que da,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_032.flac,y es un prendido y apagado,Qué es un precio llamado
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_033.flac,prendido significa que,Qué significa
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_034.flac,y apagado pos no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_035.flac,o sea si queremos hacer doce,Si queremos hacer 12
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_036.flac,quitamos los dos números mas grandes,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_037.flac,treinta y dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_038.flac,y ocho mas cuatro son doce,y 8 + 4 son 2
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_039.flac,este y este y apagamos los otros dos,este ya es tiempo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_040.flac,ocho mas cuatro va a ser doce si me entiendes,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_041.flac,aquí también abajito te dice,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_042.flac,el número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_044.flac,dos por uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_045.flac,por dos igual a cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_046.flac,y este tres,Y estos días
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_047.flac,dos mas,2 +
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_048.flac,por dos por dos por dos,por dos puntos
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_049.flac,si ponemos dos por,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_050.flac,se van a confundir aquí,consumir
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_051.flac,o sea cada quien haga uno no,océano
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_052.flac,si porque porque hablan español,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_053.flac,sino ya estuvieramos haciendo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_055.flac,por eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_057.flac,doce es el mas fácil para mi,dos es más fácil para mí
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_058.flac,trece uno uno cero cero uno,precio de 11001
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_059.flac,el quince,el 15
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_060.flac,son todos prendidos,contenido
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_061.flac,me lo se todo,lo sé todo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_062.flac,yo me los se de memoria,yo me lo sé de memoria
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_063.flac,uno uno cero uno uno cero,1101
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_064.flac,lo último es todo prendido,último éxito precio
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_065.flac,porque te borras,porque te borro
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_066.flac,es uno uno cero,solo 10
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_067.flac,uno uno uno cero,1110
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_068.flac,uno uno cero,110
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_069.flac,porque ocho mas cuatro doce,porque 8 más 42
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_070.flac,mas dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_071.flac,catorce,14
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_001.flac,pon los paréntesis,Los Valentes
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_002.flac,paréntesis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_003.flac,que entendistes de aquí,entendiste
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_004.flac,ecuaciones,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_006.flac,tu las haces,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_010.flac,número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_011.flac,un nombre,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_012.flac,flores,flores
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_014.flac,esto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_015.flac,lo pusiste mal,sistema
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_017.flac,aplastarle este,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_018.flac,hola,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_021.flac,me va a quitar,mi vaquita
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_022.flac,le dijiste que quitara,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_023.flac,barcelona,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_025.flac,que paso ahí,Qué pasó
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_026.flac,cuando dice,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_027.flac,hola,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_028.flac,ahí abajo dice,allá abajo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_029.flac,apuesta,pues
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_030.flac,chiva,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_031.flac,ganador,ganado
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_032.flac,tuyo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_033.flac,y luego,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_034.flac,y luego,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_037.flac,significado,Qué significa
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_039.flac,ganadora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_040.flac,que si hablaba,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_042.flac,como,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_043.flac,como,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_045.flac,lo que esta ahí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_047.flac,lo que va a pasar,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_049.flac,equis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_050.flac,tres mas dos,3 + 2
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_051.flac,entonces,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_052.flac,la equis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_053.flac,significa,Qué significa
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_054.flac,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_055.flac,va a poner uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_056.flac,y cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_057.flac,que va a pasar,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_058.flac,te va a dar la respuesta,
